scene_key,label,collision_timestep,source_file,adv_idx
scene-1094_ego_0_ctrl_[2]_0,1,52,/mnt/e/Project/datasets/trajectories/case3_p5_StrivePolicy_trajdata/data.hdf5,2
scene-1098_ego_0_ctrl_[4]_0,0,-1,/mnt/e/Project/datasets/trajectories/case3_p5_StrivePolicy_trajdata/data.hdf5,4
scene-1099_ego_0_ctrl_[11]_0,0,-1,/mnt/e/Project/datasets/trajectories/case3_p5_StrivePolicy_trajdata/data.hdf5,11
scene-1100_ego_0_ctrl_[14]_0,0,-1,/mnt/e/Project/datasets/trajectories/case3_p5_StrivePolicy_trajdata/data.hdf5,14
scene-1104_ego_0_ctrl_[4]_0,0,-1,/mnt/e/Project/datasets/trajectories/case3_p5_StrivePolicy_trajdata/data.hdf5,4
scene-1106_ego_0_ctrl_[1]_0,1,50,/mnt/e/Project/datasets/trajectories/case3_p5_StrivePolicy_trajdata/data.hdf5,1
scene-1107_ego_0_ctrl_[2]_0,0,-1,/mnt/e/Project/datasets/trajectories/case3_p5_StrivePolicy_trajdata/data.hdf5,2
scene-1108_ego_0_ctrl_[5]_0,0,-1,/mnt/e/Project/datasets/trajectories/case3_p5_StrivePolicy_trajdata/data.hdf5,5
scene-1109_ego_0_ctrl_[2]_0,0,-1,/mnt/e/Project/datasets/trajectories/case3_p5_StrivePolicy_trajdata/data.hdf5,2
scene-1110_ego_0_ctrl_[13]_0,0,-1,/mnt/e/Project/datasets/trajectories/case3_p5_StrivePolicy_trajdata/data.hdf5,13
scene-0002_ego_0_ctrl_[13]_0,0,-1,/mnt/e/Project/datasets/trajectories/case3_p7_StrivePolicy_trajdata/data.hdf5,13
scene-0004_ego_0_ctrl_[3]_0,0,-1,/mnt/e/Project/datasets/trajectories/case3_p7_StrivePolicy_trajdata/data.hdf5,3
scene-0022_ego_0_ctrl_[4]_0,1,42,/mnt/e/Project/datasets/trajectories/case3_p7_StrivePolicy_trajdata/data.hdf5,4
scene-0023_ego_0_ctrl_[1]_0,1,18,/mnt/e/Project/datasets/trajectories/case3_p7_StrivePolicy_trajdata/data.hdf5,1
scene-0027_ego_0_ctrl_[2]_0,0,-1,/mnt/e/Project/datasets/trajectories/case3_p7_StrivePolicy_trajdata/data.hdf5,2
scene-0029_ego_0_ctrl_[4]_0,0,-1,/mnt/e/Project/datasets/trajectories/case3_p7_StrivePolicy_trajdata/data.hdf5,4
scene-0030_ego_0_ctrl_[1]_0,0,-1,/mnt/e/Project/datasets/trajectories/case3_p7_StrivePolicy_trajdata/data.hdf5,1
scene-0031_ego_0_ctrl_[3]_0,0,-1,/mnt/e/Project/datasets/trajectories/case3_p7_StrivePolicy_trajdata/data.hdf5,3
scene-0032_ego_0_ctrl_[2]_0,0,-1,/mnt/e/Project/datasets/trajectories/case3_p7_StrivePolicy_trajdata/data.hdf5,2
scene-0043_ego_0_ctrl_[3]_0,0,-1,/mnt/e/Project/datasets/trajectories/case3_p7_StrivePolicy_trajdata/data.hdf5,3
scene-0047_ego_0_ctrl_[2]_0,0,-1,/mnt/e/Project/datasets/trajectories/case3_p7_StrivePolicy_trajdata/data.hdf5,2
scene-0130_ego_0_ctrl_[1]_0,0,-1,/mnt/e/Project/datasets/trajectories/case3_p7_StrivePolicy_trajdata/data.hdf5,1
scene-0134_ego_0_ctrl_[4]_0,0,-1,/mnt/e/Project/datasets/trajectories/case3_p7_StrivePolicy_trajdata/data.hdf5,4
scene-0135_ego_0_ctrl_[7]_0,1,72,/mnt/e/Project/datasets/trajectories/case3_p7_StrivePolicy_trajdata/data.hdf5,7
scene-0289_ego_0_ctrl_[6]_0,0,-1,/mnt/e/Project/datasets/trajectories/case3_p7_StrivePolicy_trajdata/data.hdf5,6
scene-0293_ego_0_ctrl_[6]_0,1,39,/mnt/e/Project/datasets/trajectories/case3_p7_StrivePolicy_trajdata/data.hdf5,6
scene-0294_ego_0_ctrl_[2]_0,1,41,/mnt/e/Project/datasets/trajectories/case3_p7_StrivePolicy_trajdata/data.hdf5,2
scene-0298_ego_0_ctrl_[3]_0,0,-1,/mnt/e/Project/datasets/trajectories/case3_p7_StrivePolicy_trajdata/data.hdf5,3
scene-0299_ego_0_ctrl_[3]_0,0,-1,/mnt/e/Project/datasets/trajectories/case3_p7_StrivePolicy_trajdata/data.hdf5,3
scene-0300_ego_0_ctrl_[7]_0,1,93,/mnt/e/Project/datasets/trajectories/case3_p7_StrivePolicy_trajdata/data.hdf5,7
scene-0039_ego_0_ctrl_[5]_0,0,-1,/mnt/e/Project/datasets/trajectories/case3_p9_StrivePolicy_trajdata/data.hdf5,5
scene-0221_ego_0_ctrl_[9]_0,0,-1,/mnt/e/Project/datasets/trajectories/case3_p9_StrivePolicy_trajdata/data.hdf5,9
scene-0268_ego_0_ctrl_[1]_0,0,-1,/mnt/e/Project/datasets/trajectories/case3_p9_StrivePolicy_trajdata/data.hdf5,1
scene-0274_ego_0_ctrl_[1]_0,1,73,/mnt/e/Project/datasets/trajectories/case3_p9_StrivePolicy_trajdata/data.hdf5,1
scene-0275_ego_0_ctrl_[3]_0,1,51,/mnt/e/Project/datasets/trajectories/case3_p9_StrivePolicy_trajdata/data.hdf5,3
scene-0277_ego_0_ctrl_[2]_0,0,-1,/mnt/e/Project/datasets/trajectories/case3_p9_StrivePolicy_trajdata/data.hdf5,2
scene-0278_ego_0_ctrl_[3]_0,0,-1,/mnt/e/Project/datasets/trajectories/case3_p9_StrivePolicy_trajdata/data.hdf5,3
scene-0344_ego_0_ctrl_[7]_0,0,-1,/mnt/e/Project/datasets/trajectories/case3_p9_StrivePolicy_trajdata/data.hdf5,7
scene-0794_ego_0_ctrl_[18]_0,1,62,/mnt/e/Project/datasets/trajectories/case3_p9_StrivePolicy_trajdata/data.hdf5,18
scene-0796_ego_0_ctrl_[4]_0,1,48,/mnt/e/Project/datasets/trajectories/case3_p9_StrivePolicy_trajdata/data.hdf5,4
scene-0797_ego_0_ctrl_[3]_0,1,73,/mnt/e/Project/datasets/trajectories/case3_p9_StrivePolicy_trajdata/data.hdf5,3
scene-0798_ego_0_ctrl_[3]_0,0,-1,/mnt/e/Project/datasets/trajectories/case3_p9_StrivePolicy_trajdata/data.hdf5,3
scene-0799_ego_0_ctrl_[5]_0,1,79,/mnt/e/Project/datasets/trajectories/case3_p9_StrivePolicy_trajdata/data.hdf5,5
scene-0802_ego_0_ctrl_[2]_0,1,30,/mnt/e/Project/datasets/trajectories/case3_p9_StrivePolicy_trajdata/data.hdf5,2
scene-0911_ego_0_ctrl_[4]_0,0,-1,/mnt/e/Project/datasets/trajectories/case3_p9_StrivePolicy_trajdata/data.hdf5,4
scene-0914_ego_0_ctrl_[5]_0,0,-1,/mnt/e/Project/datasets/trajectories/case3_p9_StrivePolicy_trajdata/data.hdf5,5
scene-0926_ego_0_ctrl_[2]_0,0,-1,/mnt/e/Project/datasets/trajectories/case3_p9_StrivePolicy_trajdata/data.hdf5,2
scene-0927_ego_0_ctrl_[3]_0,0,-1,/mnt/e/Project/datasets/trajectories/case3_p9_StrivePolicy_trajdata/data.hdf5,3
scene-0928_ego_0_ctrl_[1]_0,1,87,/mnt/e/Project/datasets/trajectories/case3_p9_StrivePolicy_trajdata/data.hdf5,1
scene-0963_ego_0_ctrl_[6]_0,0,-1,/mnt/e/Project/datasets/trajectories/case3_p9_StrivePolicy_trajdata/data.hdf5,6
scene-0966_ego_0_ctrl_[1]_0,0,-1,/mnt/e/Project/datasets/trajectories/case3_p9_StrivePolicy_trajdata/data.hdf5,1
scene-0967_ego_0_ctrl_[3]_0,0,-1,/mnt/e/Project/datasets/trajectories/case3_p9_StrivePolicy_trajdata/data.hdf5,3
scene-0968_ego_0_ctrl_[3]_0,0,-1,/mnt/e/Project/datasets/trajectories/case3_p9_StrivePolicy_trajdata/data.hdf5,3
scene-0969_ego_0_ctrl_[2]_0,1,27,/mnt/e/Project/datasets/trajectories/case3_p9_StrivePolicy_trajdata/data.hdf5,2
scene-0971_ego_0_ctrl_[10]_0,0,-1,/mnt/e/Project/datasets/trajectories/case3_p9_StrivePolicy_trajdata/data.hdf5,10
scene-0972_ego_0_ctrl_[2]_0,0,-1,/mnt/e/Project/datasets/trajectories/case3_p9_StrivePolicy_trajdata/data.hdf5,2
scene-1059_ego_0_ctrl_[3]_0,1,57,/mnt/e/Project/datasets/trajectories/case3_p9_StrivePolicy_trajdata/data.hdf5,3
scene-1060_ego_0_ctrl_[1]_0,0,-1,/mnt/e/Project/datasets/trajectories/case3_p9_StrivePolicy_trajdata/data.hdf5,1
scene-1064_ego_0_ctrl_[1]_0,0,-1,/mnt/e/Project/datasets/trajectories/case3_p9_StrivePolicy_trajdata/data.hdf5,1
scene-1066_ego_0_ctrl_[2]_0,0,-1,/mnt/e/Project/datasets/trajectories/case3_p9_StrivePolicy_trajdata/data.hdf5,2
scene-1072_ego_0_ctrl_[2]_0,1,32,/mnt/e/Project/datasets/trajectories/case3_p9_StrivePolicy_trajdata/data.hdf5,2
scene-0002_ego_0_ctrl_[9]_0,0,-1,/mnt/e/Project/datasets/trajectories/case4_StrivePolicy_trajdata/data-001.hdf5,9
scene-0016_ego_0_ctrl_[1]_0,0,-1,/mnt/e/Project/datasets/trajectories/case4_StrivePolicy_trajdata/data-001.hdf5,1
scene-0018_ego_0_ctrl_[8]_0,0,-1,/mnt/e/Project/datasets/trajectories/case4_StrivePolicy_trajdata/data-001.hdf5,8
scene-0030_ego_0_ctrl_[4]_0,0,-1,/mnt/e/Project/datasets/trajectories/case4_StrivePolicy_trajdata/data-001.hdf5,4
scene-0033_ego_0_ctrl_[2]_0,0,-1,/mnt/e/Project/datasets/trajectories/case4_StrivePolicy_trajdata/data-001.hdf5,2
scene-0053_ego_0_ctrl_[11]_0,1,76,/mnt/e/Project/datasets/trajectories/case4_StrivePolicy_trajdata/data-001.hdf5,11
scene-0098_ego_0_ctrl_[9]_0,1,62,/mnt/e/Project/datasets/trajectories/case4_StrivePolicy_trajdata/data-001.hdf5,9
scene-0099_ego_0_ctrl_[21]_0,0,-1,/mnt/e/Project/datasets/trajectories/case4_StrivePolicy_trajdata/data-001.hdf5,21
scene-0107_ego_0_ctrl_[6]_0,0,-1,/mnt/e/Project/datasets/trajectories/case4_StrivePolicy_trajdata/data-001.hdf5,6
scene-0177_ego_0_ctrl_[1]_0,0,-1,/mnt/e/Project/datasets/trajectories/case4_StrivePolicy_trajdata/data-001.hdf5,1
scene-0185_ego_0_ctrl_[2]_0,0,-1,/mnt/e/Project/datasets/trajectories/case4_StrivePolicy_trajdata/data-001.hdf5,2
scene-0188_ego_0_ctrl_[3]_0,0,-1,/mnt/e/Project/datasets/trajectories/case4_StrivePolicy_trajdata/data-001.hdf5,3
scene-0224_ego_0_ctrl_[2]_0,0,-1,/mnt/e/Project/datasets/trajectories/case4_StrivePolicy_trajdata/data-001.hdf5,2
scene-0239_ego_0_ctrl_[1]_0,0,-1,/mnt/e/Project/datasets/trajectories/case4_StrivePolicy_trajdata/data-001.hdf5,1
scene-0240_ego_0_ctrl_[2]_0,0,-1,/mnt/e/Project/datasets/trajectories/case4_StrivePolicy_trajdata/data-001.hdf5,2
scene-0245_ego_0_ctrl_[14]_0,0,-1,/mnt/e/Project/datasets/trajectories/case4_StrivePolicy_trajdata/data-001.hdf5,14
scene-0252_ego_0_ctrl_[8]_0,0,-1,/mnt/e/Project/datasets/trajectories/case4_StrivePolicy_trajdata/data-001.hdf5,8
scene-0258_ego_0_ctrl_[7]_0,0,-1,/mnt/e/Project/datasets/trajectories/case4_StrivePolicy_trajdata/data-001.hdf5,7
scene-0278_ego_0_ctrl_[10]_0,0,-1,/mnt/e/Project/datasets/trajectories/case4_StrivePolicy_trajdata/data-001.hdf5,10
scene-0286_ego_0_ctrl_[13]_0,0,-1,/mnt/e/Project/datasets/trajectories/case4_StrivePolicy_trajdata/data-001.hdf5,13
scene-0289_ego_0_ctrl_[1]_0,0,-1,/mnt/e/Project/datasets/trajectories/case4_StrivePolicy_trajdata/data-001.hdf5,1
scene-0294_ego_0_ctrl_[4]_0,0,-1,/mnt/e/Project/datasets/trajectories/case4_StrivePolicy_trajdata/data-001.hdf5,4
scene-0304_ego_0_ctrl_[6]_0,0,-1,/mnt/e/Project/datasets/trajectories/case4_StrivePolicy_trajdata/data-001.hdf5,6
scene-0306_ego_0_ctrl_[5]_0,0,-1,/mnt/e/Project/datasets/trajectories/case4_StrivePolicy_trajdata/data-001.hdf5,5
scene-0321_ego_0_ctrl_[6]_0,0,-1,/mnt/e/Project/datasets/trajectories/case4_StrivePolicy_trajdata/data-001.hdf5,6
scene-0348_ego_0_ctrl_[1]_0,0,-1,/mnt/e/Project/datasets/trajectories/case4_StrivePolicy_trajdata/data-001.hdf5,1
scene-0357_ego_0_ctrl_[8]_0,0,-1,/mnt/e/Project/datasets/trajectories/case4_StrivePolicy_trajdata/data-001.hdf5,8
scene-0372_ego_0_ctrl_[7]_0,0,-1,/mnt/e/Project/datasets/trajectories/case4_StrivePolicy_trajdata/data-001.hdf5,7
scene-0377_ego_0_ctrl_[2]_0,0,-1,/mnt/e/Project/datasets/trajectories/case4_StrivePolicy_trajdata/data-001.hdf5,2
scene-0385_ego_0_ctrl_[2]_0,0,-1,/mnt/e/Project/datasets/trajectories/case4_StrivePolicy_trajdata/data-001.hdf5,2
scene-0392_ego_0_ctrl_[1]_0,0,-1,/mnt/e/Project/datasets/trajectories/case4_StrivePolicy_trajdata/data-001.hdf5,1
scene-0394_ego_0_ctrl_[8]_0,0,-1,/mnt/e/Project/datasets/trajectories/case4_StrivePolicy_trajdata/data-001.hdf5,8
scene-0399_ego_0_ctrl_[17]_0,0,-1,/mnt/e/Project/datasets/trajectories/case4_StrivePolicy_trajdata/data-001.hdf5,17
scene-0401_ego_0_ctrl_[1]_0,0,-1,/mnt/e/Project/datasets/trajectories/case4_StrivePolicy_trajdata/data-001.hdf5,1
scene-0414_ego_0_ctrl_[3]_0,0,-1,/mnt/e/Project/datasets/trajectories/case4_StrivePolicy_trajdata/data-001.hdf5,3
scene-0426_ego_0_ctrl_[1]_0,0,-1,/mnt/e/Project/datasets/trajectories/case4_StrivePolicy_trajdata/data-001.hdf5,1
scene-0436_ego_0_ctrl_[5]_0,0,-1,/mnt/e/Project/datasets/trajectories/case4_StrivePolicy_trajdata/data-001.hdf5,5
scene-0444_ego_0_ctrl_[8]_0,0,-1,/mnt/e/Project/datasets/trajectories/case4_StrivePolicy_trajdata/data-001.hdf5,8
scene-0445_ego_0_ctrl_[3]_0,0,-1,/mnt/e/Project/datasets/trajectories/case4_StrivePolicy_trajdata/data-001.hdf5,3
scene-0464_ego_0_ctrl_[6]_0,0,-1,/mnt/e/Project/datasets/trajectories/case4_StrivePolicy_trajdata/data-001.hdf5,6
scene-0469_ego_0_ctrl_[6]_0,0,-1,/mnt/e/Project/datasets/trajectories/case4_StrivePolicy_trajdata/data-001.hdf5,6
scene-0500_ego_0_ctrl_[20]_0,0,-1,/mnt/e/Project/datasets/trajectories/case4_StrivePolicy_trajdata/data-001.hdf5,20
scene-0505_ego_0_ctrl_[13]_0,0,-1,/mnt/e/Project/datasets/trajectories/case4_StrivePolicy_trajdata/data-001.hdf5,13
scene-0506_ego_0_ctrl_[19]_0,1,46,/mnt/e/Project/datasets/trajectories/case4_StrivePolicy_trajdata/data-001.hdf5,19
scene-0507_ego_0_ctrl_[26]_0,0,-1,/mnt/e/Project/datasets/trajectories/case4_StrivePolicy_trajdata/data-001.hdf5,26
scene-0513_ego_0_ctrl_[3]_0,0,-1,/mnt/e/Project/datasets/trajectories/case4_StrivePolicy_trajdata/data-001.hdf5,3
scene-0515_ego_0_ctrl_[3]_0,0,-1,/mnt/e/Project/datasets/trajectories/case4_StrivePolicy_trajdata/data-001.hdf5,3
scene-0546_ego_0_ctrl_[3]_0,0,-1,/mnt/e/Project/datasets/trajectories/case4_StrivePolicy_trajdata/data-001.hdf5,3
scene-0561_ego_0_ctrl_[20]_0,0,-1,/mnt/e/Project/datasets/trajectories/case4_StrivePolicy_trajdata/data-001.hdf5,20
scene-0587_ego_0_ctrl_[12]_0,0,-1,/mnt/e/Project/datasets/trajectories/case4_StrivePolicy_trajdata/data-001.hdf5,12
scene-0589_ego_0_ctrl_[4]_0,0,-1,/mnt/e/Project/datasets/trajectories/case4_StrivePolicy_trajdata/data-001.hdf5,4
scene-0593_ego_0_ctrl_[2]_0,0,-1,/mnt/e/Project/datasets/trajectories/case4_StrivePolicy_trajdata/data-001.hdf5,2
scene-0594_ego_0_ctrl_[10]_0,0,-1,/mnt/e/Project/datasets/trajectories/case4_StrivePolicy_trajdata/data-001.hdf5,10
scene-0626_ego_0_ctrl_[12]_0,0,-1,/mnt/e/Project/datasets/trajectories/case4_StrivePolicy_trajdata/data-001.hdf5,12
scene-0637_ego_0_ctrl_[7]_0,0,-1,/mnt/e/Project/datasets/trajectories/case4_StrivePolicy_trajdata/data-001.hdf5,7
scene-0660_ego_0_ctrl_[1]_0,0,-1,/mnt/e/Project/datasets/trajectories/case4_StrivePolicy_trajdata/data-001.hdf5,1
scene-0661_ego_0_ctrl_[4]_0,0,-1,/mnt/e/Project/datasets/trajectories/case4_StrivePolicy_trajdata/data-001.hdf5,4
scene-0669_ego_0_ctrl_[6]_0,0,-1,/mnt/e/Project/datasets/trajectories/case4_StrivePolicy_trajdata/data-001.hdf5,6
scene-0671_ego_0_ctrl_[9]_0,0,-1,/mnt/e/Project/datasets/trajectories/case4_StrivePolicy_trajdata/data-001.hdf5,9
scene-0674_ego_0_ctrl_[17]_0,1,67,/mnt/e/Project/datasets/trajectories/case4_StrivePolicy_trajdata/data-001.hdf5,17
scene-0675_ego_0_ctrl_[1]_0,0,-1,/mnt/e/Project/datasets/trajectories/case4_StrivePolicy_trajdata/data-001.hdf5,1
scene-0685_ego_0_ctrl_[8]_0,0,-1,/mnt/e/Project/datasets/trajectories/case4_StrivePolicy_trajdata/data-001.hdf5,8
scene-0700_ego_0_ctrl_[11]_0,0,-1,/mnt/e/Project/datasets/trajectories/case4_StrivePolicy_trajdata/data-001.hdf5,11
scene-0711_ego_0_ctrl_[2]_0,0,-1,/mnt/e/Project/datasets/trajectories/case4_StrivePolicy_trajdata/data-001.hdf5,2
scene-0712_ego_0_ctrl_[10]_0,0,-1,/mnt/e/Project/datasets/trajectories/case4_StrivePolicy_trajdata/data-001.hdf5,10
scene-0714_ego_0_ctrl_[6]_0,0,-1,/mnt/e/Project/datasets/trajectories/case4_StrivePolicy_trajdata/data-001.hdf5,6
scene-0727_ego_0_ctrl_[24]_0,0,-1,/mnt/e/Project/datasets/trajectories/case4_StrivePolicy_trajdata/data-001.hdf5,24
scene-0728_ego_0_ctrl_[1]_0,0,-1,/mnt/e/Project/datasets/trajectories/case4_StrivePolicy_trajdata/data-001.hdf5,1
scene-0731_ego_0_ctrl_[22]_0,0,-1,/mnt/e/Project/datasets/trajectories/case4_StrivePolicy_trajdata/data-001.hdf5,22
scene-0735_ego_0_ctrl_[16]_0,0,-1,/mnt/e/Project/datasets/trajectories/case4_StrivePolicy_trajdata/data-001.hdf5,16
scene-0767_ego_0_ctrl_[1]_0,0,-1,/mnt/e/Project/datasets/trajectories/case4_StrivePolicy_trajdata/data-001.hdf5,1
scene-0775_ego_0_ctrl_[2]_0,0,-1,/mnt/e/Project/datasets/trajectories/case4_StrivePolicy_trajdata/data-001.hdf5,2
scene-0782_ego_0_ctrl_[15]_0,0,-1,/mnt/e/Project/datasets/trajectories/case4_StrivePolicy_trajdata/data-001.hdf5,15
scene-0794_ego_0_ctrl_[22]_0,0,-1,/mnt/e/Project/datasets/trajectories/case4_StrivePolicy_trajdata/data-001.hdf5,22
scene-0796_ego_0_ctrl_[2]_0,0,-1,/mnt/e/Project/datasets/trajectories/case4_StrivePolicy_trajdata/data-001.hdf5,2
scene-0799_ego_0_ctrl_[8]_0,0,-1,/mnt/e/Project/datasets/trajectories/case4_StrivePolicy_trajdata/data-001.hdf5,8
scene-0800_ego_0_ctrl_[1]_0,0,-1,/mnt/e/Project/datasets/trajectories/case4_StrivePolicy_trajdata/data-001.hdf5,1
scene-0803_ego_0_ctrl_[3]_0,0,-1,/mnt/e/Project/datasets/trajectories/case4_StrivePolicy_trajdata/data-001.hdf5,3
scene-0809_ego_0_ctrl_[2]_0,1,57,/mnt/e/Project/datasets/trajectories/case4_StrivePolicy_trajdata/data-001.hdf5,2
scene-0810_ego_0_ctrl_[8]_0,0,-1,/mnt/e/Project/datasets/trajectories/case4_StrivePolicy_trajdata/data-001.hdf5,8
scene-0811_ego_0_ctrl_[1]_0,0,-1,/mnt/e/Project/datasets/trajectories/case4_StrivePolicy_trajdata/data-001.hdf5,1
scene-0812_ego_0_ctrl_[11]_0,0,-1,/mnt/e/Project/datasets/trajectories/case4_StrivePolicy_trajdata/data-001.hdf5,11
scene-0820_ego_0_ctrl_[1]_0,0,-1,/mnt/e/Project/datasets/trajectories/case4_StrivePolicy_trajdata/data-001.hdf5,1
scene-0849_ego_0_ctrl_[6]_0,0,-1,/mnt/e/Project/datasets/trajectories/case4_StrivePolicy_trajdata/data-001.hdf5,6
scene-0855_ego_0_ctrl_[4]_0,0,-1,/mnt/e/Project/datasets/trajectories/case4_StrivePolicy_trajdata/data-001.hdf5,4
scene-0863_ego_0_ctrl_[2]_0,0,-1,/mnt/e/Project/datasets/trajectories/case4_StrivePolicy_trajdata/data-001.hdf5,2
scene-0866_ego_0_ctrl_[1]_0,0,-1,/mnt/e/Project/datasets/trajectories/case4_StrivePolicy_trajdata/data-001.hdf5,1
scene-0872_ego_0_ctrl_[8]_0,1,33,/mnt/e/Project/datasets/trajectories/case4_StrivePolicy_trajdata/data-001.hdf5,8
scene-0873_ego_0_ctrl_[24]_0,0,-1,/mnt/e/Project/datasets/trajectories/case4_StrivePolicy_trajdata/data-001.hdf5,24
scene-0880_ego_0_ctrl_[11]_0,0,-1,/mnt/e/Project/datasets/trajectories/case4_StrivePolicy_trajdata/data-001.hdf5,11
scene-0904_ego_0_ctrl_[16]_0,0,-1,/mnt/e/Project/datasets/trajectories/case4_StrivePolicy_trajdata/data-001.hdf5,16
scene-0910_ego_0_ctrl_[7]_0,0,-1,/mnt/e/Project/datasets/trajectories/case4_StrivePolicy_trajdata/data-001.hdf5,7
scene-0911_ego_0_ctrl_[21]_0,0,-1,/mnt/e/Project/datasets/trajectories/case4_StrivePolicy_trajdata/data-001.hdf5,21
scene-0928_ego_0_ctrl_[5]_0,0,-1,/mnt/e/Project/datasets/trajectories/case4_StrivePolicy_trajdata/data-001.hdf5,5
scene-0971_ego_0_ctrl_[22]_0,0,-1,/mnt/e/Project/datasets/trajectories/case4_StrivePolicy_trajdata/data-001.hdf5,22
scene-0992_ego_0_ctrl_[1]_0,0,-1,/mnt/e/Project/datasets/trajectories/case4_StrivePolicy_trajdata/data-001.hdf5,1
scene-1001_ego_0_ctrl_[1]_0,0,-1,/mnt/e/Project/datasets/trajectories/case4_StrivePolicy_trajdata/data-001.hdf5,1
scene-1003_ego_0_ctrl_[6]_0,0,-1,/mnt/e/Project/datasets/trajectories/case4_StrivePolicy_trajdata/data-001.hdf5,6
scene-1044_ego_0_ctrl_[1]_0,1,16,/mnt/e/Project/datasets/trajectories/case4_StrivePolicy_trajdata/data-001.hdf5,1
scene-1045_ego_0_ctrl_[7]_0,0,-1,/mnt/e/Project/datasets/trajectories/case4_StrivePolicy_trajdata/data-001.hdf5,7
scene-1046_ego_0_ctrl_[6]_0,0,-1,/mnt/e/Project/datasets/trajectories/case4_StrivePolicy_trajdata/data-001.hdf5,6
scene-1048_ego_0_ctrl_[5]_0,0,-1,/mnt/e/Project/datasets/trajectories/case4_StrivePolicy_trajdata/data-001.hdf5,5
scene-1061_ego_0_ctrl_[1]_0,0,-1,/mnt/e/Project/datasets/trajectories/case4_StrivePolicy_trajdata/data-001.hdf5,1
scene-1062_ego_0_ctrl_[3]_0,0,-1,/mnt/e/Project/datasets/trajectories/case4_StrivePolicy_trajdata/data-001.hdf5,3
scene-1063_ego_0_ctrl_[3]_0,0,-1,/mnt/e/Project/datasets/trajectories/case4_StrivePolicy_trajdata/data-001.hdf5,3
scene-1079_ego_0_ctrl_[1]_0,0,-1,/mnt/e/Project/datasets/trajectories/case4_StrivePolicy_trajdata/data-001.hdf5,1
scene-1081_ego_0_ctrl_[1]_0,0,-1,/mnt/e/Project/datasets/trajectories/case4_StrivePolicy_trajdata/data-001.hdf5,1
scene-1085_ego_0_ctrl_[2]_0,0,-1,/mnt/e/Project/datasets/trajectories/case4_StrivePolicy_trajdata/data-001.hdf5,2
scene-1096_ego_0_ctrl_[6]_0,0,-1,/mnt/e/Project/datasets/trajectories/case4_StrivePolicy_trajdata/data-001.hdf5,6
scene-1097_ego_0_ctrl_[5]_0,0,-1,/mnt/e/Project/datasets/trajectories/case4_StrivePolicy_trajdata/data-001.hdf5,5
scene-1104_ego_0_ctrl_[6]_0,1,70,/mnt/e/Project/datasets/trajectories/case4_StrivePolicy_trajdata/data-001.hdf5,6
scene-1108_ego_0_ctrl_[4]_0,0,-1,/mnt/e/Project/datasets/trajectories/case4_StrivePolicy_trajdata/data-001.hdf5,4
scene-1110_ego_0_ctrl_[15]_0,0,-1,/mnt/e/Project/datasets/trajectories/case4_StrivePolicy_trajdata/data-001.hdf5,15
scene-0002_ego_0_ctrl_[9]_0,0,-1,/mnt/e/Project/datasets/trajectories/case4_StrivePolicy_trajdata/data-002.hdf5,9
scene-0016_ego_0_ctrl_[1]_0,0,-1,/mnt/e/Project/datasets/trajectories/case4_StrivePolicy_trajdata/data-002.hdf5,1
scene-0018_ego_0_ctrl_[8]_0,0,-1,/mnt/e/Project/datasets/trajectories/case4_StrivePolicy_trajdata/data-002.hdf5,8
scene-0030_ego_0_ctrl_[4]_0,0,-1,/mnt/e/Project/datasets/trajectories/case4_StrivePolicy_trajdata/data-002.hdf5,4
scene-0033_ego_0_ctrl_[2]_0,0,-1,/mnt/e/Project/datasets/trajectories/case4_StrivePolicy_trajdata/data-002.hdf5,2
scene-0053_ego_0_ctrl_[11]_0,1,76,/mnt/e/Project/datasets/trajectories/case4_StrivePolicy_trajdata/data-002.hdf5,11
scene-0098_ego_0_ctrl_[9]_0,1,62,/mnt/e/Project/datasets/trajectories/case4_StrivePolicy_trajdata/data-002.hdf5,9
scene-0099_ego_0_ctrl_[21]_0,0,-1,/mnt/e/Project/datasets/trajectories/case4_StrivePolicy_trajdata/data-002.hdf5,21
scene-0107_ego_0_ctrl_[6]_0,0,-1,/mnt/e/Project/datasets/trajectories/case4_StrivePolicy_trajdata/data-002.hdf5,6
scene-0177_ego_0_ctrl_[1]_0,0,-1,/mnt/e/Project/datasets/trajectories/case4_StrivePolicy_trajdata/data-002.hdf5,1
scene-0185_ego_0_ctrl_[2]_0,0,-1,/mnt/e/Project/datasets/trajectories/case4_StrivePolicy_trajdata/data-002.hdf5,2
scene-0188_ego_0_ctrl_[3]_0,0,-1,/mnt/e/Project/datasets/trajectories/case4_StrivePolicy_trajdata/data-002.hdf5,3
scene-0224_ego_0_ctrl_[2]_0,0,-1,/mnt/e/Project/datasets/trajectories/case4_StrivePolicy_trajdata/data-002.hdf5,2
scene-0239_ego_0_ctrl_[1]_0,0,-1,/mnt/e/Project/datasets/trajectories/case4_StrivePolicy_trajdata/data-002.hdf5,1
scene-0240_ego_0_ctrl_[2]_0,0,-1,/mnt/e/Project/datasets/trajectories/case4_StrivePolicy_trajdata/data-002.hdf5,2
scene-0245_ego_0_ctrl_[14]_0,0,-1,/mnt/e/Project/datasets/trajectories/case4_StrivePolicy_trajdata/data-002.hdf5,14
scene-0252_ego_0_ctrl_[8]_0,0,-1,/mnt/e/Project/datasets/trajectories/case4_StrivePolicy_trajdata/data-002.hdf5,8
